prospect_id,month,channel,converted,age,gender,months_retained,package_price
3027,4,google-ads,True,41,w,9.0,275.03
3028,4,facebook,False,40,w,,
3029,4,facebook,False,56,m,,
3030,4,facebook,False,50,w,,
3031,4,facebook,False,48,w,,
3032,4,facebook,False,41,w,,
3033,4,facebook,False,56,m,,
3034,4,facebook,True,37,m,5.0,184.86
3035,4,google-ads,False,44,m,,
3036,4,google-ads,False,53,w,,
3037,4,facebook,True,39,m,8.0,185.4
3038,4,tik-tok,False,24,m,,
3039,4,tik-tok,True,27,m,3.0,124.57
3040,4,tik-tok,False,26,w,,
3041,4,facebook,False,54,w,,
3042,4,facebook,False,34,m,,
3043,4,facebook,False,54,w,,
3044,4,facebook,True,31,w,3.0,164.51
3045,4,facebook,False,54,w,,
3046,4,facebook,False,47,m,,
3047,4,facebook,False,51,w,,
3048,4,tik-tok,False,29,m,,
3049,4,facebook,False,36,w,,
3050,4,tik-tok,False,22,m,,
3051,4,facebook,False,41,m,,
3052,4,facebook,False,44,w,,
3053,4,facebook,False,42,w,,
3054,4,tik-tok,False,18,w,,
3055,4,google-ads,True,21,m,2.0,218.66
3056,4,tik-tok,False,33,w,,
3057,4,google-ads,False,59,w,,
3058,4,google-ads,True,24,m,9.0,101.87
3059,4,google-ads,False,37,w,,
3060,4,google-ads,True,38,m,3.0,169.71
3061,4,tik-tok,False,26,w,,
3062,4,tik-tok,True,24,m,9.0,116.08
3063,4,tik-tok,True,31,w,9.0,162.83
3064,4,google-ads,False,36,m,,
3065,4,google-ads,False,40,m,,
3066,4,facebook,False,57,m,,
3067,4,facebook,False,55,m,,
3068,4,tik-tok,True,24,w,2.0,197.94
3069,4,facebook,False,40,w,,
3070,4,tik-tok,True,31,m,2.0,192.98
3071,4,tik-tok,False,24,m,,
3072,4,tik-tok,True,31,w,2.0,141.4
3073,4,tik-tok,True,25,w,1.0,147.77
3074,4,facebook,True,42,w,7.0,218.83
3075,4,facebook,False,51,m,,
3076,4,tik-tok,False,22,w,,
3077,4,google-ads,False,40,m,,
3078,4,google-ads,False,19,m,,
3079,4,facebook,False,32,m,,
3080,4,tik-tok,True,22,m,4.0,149.03
3081,4,google-ads,False,48,m,,
3082,4,google-ads,False,42,w,,
3083,4,google-ads,False,30,m,,
3084,4,facebook,False,41,m,,
3085,4,tik-tok,True,26,w,9.0,166.21
3086,4,tik-tok,False,31,m,,
3087,4,tik-tok,False,25,m,,
3088,4,facebook,False,35,m,,
3089,4,tik-tok,False,30,w,,
3090,4,tik-tok,False,27,m,,
3091,4,facebook,False,32,m,,
3092,4,facebook,False,47,m,,
3093,4,google-ads,False,44,w,,
3094,4,google-ads,False,31,w,,
3095,4,tik-tok,True,21,w,6.0,143.78
3096,4,facebook,False,37,w,,
3097,4,facebook,False,59,w,,
3098,4,facebook,True,34,w,2.0,199.2
3099,4,facebook,False,48,m,,
3100,4,facebook,False,50,m,,
3101,4,facebook,False,56,m,,
3102,4,facebook,True,56,m,5.0,168.16
3103,4,google-ads,False,36,m,,
3104,4,google-ads,False,22,m,,
3105,4,tik-tok,False,31,m,,
3106,4,facebook,False,58,m,,
3107,4,tik-tok,True,32,w,3.0,129.78
3108,4,facebook,False,34,m,,
3109,4,tik-tok,False,20,w,,
3110,4,tik-tok,False,22,m,,
3111,4,google-ads,True,26,m,9.0,104.68
3112,4,tik-tok,False,33,m,,
3113,4,facebook,False,57,w,,
3114,4,tik-tok,True,29,w,3.0,165.96
3115,4,tik-tok,True,31,m,7.0,181.56
3116,4,tik-tok,True,29,w,2.0,157.44
3117,4,tik-tok,False,20,w,,
3118,4,facebook,False,42,m,,
3119,4,tik-tok,False,25,w,,
3120,4,tik-tok,False,34,m,,
3121,4,facebook,False,32,m,,
3122,4,tik-tok,False,24,w,,
3123,4,tik-tok,False,21,w,,
3124,4,facebook,False,41,w,,
3125,4,facebook,False,48,m,,
3126,4,google-ads,False,36,m,,
3127,4,facebook,False,56,m,,
3128,4,tik-tok,False,33,w,,
3129,4,facebook,False,53,m,,
3130,4,tik-tok,False,31,m,,
3131,4,tik-tok,False,25,m,,
3132,4,google-ads,True,20,w,9.0,221.88
3133,4,google-ads,False,45,m,,
3134,4,tik-tok,False,25,m,,
3135,4,facebook,False,56,m,,
3136,4,facebook,False,34,m,,
3137,4,google-ads,False,29,w,,
3138,4,facebook,False,57,w,,
3139,4,facebook,True,46,w,1.0,189.02
3140,4,google-ads,False,20,w,,
3141,4,facebook,False,39,m,,
3142,4,facebook,False,54,w,,
3143,4,google-ads,False,22,w,,
3144,4,facebook,False,31,w,,
3145,4,facebook,False,51,m,,
3146,4,facebook,True,36,m,5.0,245.89
3147,4,facebook,False,56,m,,
3148,4,tik-tok,False,28,m,,
3149,4,google-ads,False,20,m,,
3150,4,tik-tok,False,23,m,,
3151,4,tik-tok,False,27,m,,
3152,4,google-ads,True,31,m,1.0,226.67
3153,4,facebook,False,32,w,,
3154,4,google-ads,False,22,w,,
3155,4,google-ads,True,40,m,9.0,117.47
3156,4,facebook,True,54,m,9.0,191.91
3157,4,google-ads,False,57,m,,
3158,4,facebook,False,48,m,,
3159,4,tik-tok,False,21,m,,
3160,4,facebook,False,35,m,,
3161,4,facebook,True,57,m,1.0,190.27
3162,4,facebook,True,56,w,7.0,195.29
3163,4,google-ads,False,48,m,,
3164,4,tik-tok,False,31,w,,
3165,4,facebook,True,35,w,2.0,186.33
3166,4,tik-tok,False,20,w,,
3167,4,google-ads,False,20,w,,
3168,4,google-ads,False,31,w,,
3169,4,tik-tok,False,30,w,,
3170,4,tik-tok,False,20,m,,
3171,4,google-ads,False,54,m,,
3172,4,tik-tok,False,21,m,,
3173,4,tik-tok,False,26,m,,
3174,4,google-ads,False,58,m,,
3175,4,facebook,False,30,w,,
3176,4,facebook,False,58,m,,
3177,4,tik-tok,False,24,m,,
3178,4,facebook,False,52,m,,
3179,4,facebook,False,51,w,,
3180,4,google-ads,False,23,w,,
3181,4,facebook,False,46,w,,
3182,4,google-ads,False,46,m,,
3183,4,tik-tok,False,23,w,,
3184,4,facebook,False,31,w,,
3185,4,tik-tok,True,18,m,1.0,140.39
3186,4,facebook,False,34,m,,
3187,4,tik-tok,True,20,w,3.0,105.76
3188,4,tik-tok,True,19,m,8.0,105.63
3189,4,tik-tok,False,31,w,,
3190,4,facebook,True,46,w,2.0,218.63
3191,4,facebook,True,51,m,2.0,224.39
3192,4,google-ads,False,22,w,,
3193,4,facebook,True,52,w,1.0,215.94
3194,4,facebook,False,34,m,,
3195,4,tik-tok,False,29,m,,
3196,4,google-ads,True,23,w,2.0,217.11
3197,4,facebook,True,36,w,9.0,198.65
3198,4,tik-tok,False,25,w,,
3199,4,google-ads,True,39,m,9.0,217.07
3200,4,google-ads,False,32,w,,
3201,4,facebook,False,31,m,,
3202,4,facebook,False,40,m,,
3203,4,tik-tok,False,20,w,,
3204,4,facebook,False,58,m,,
3205,4,facebook,False,35,w,,
3206,4,tik-tok,True,30,w,5.0,178.13
3207,4,tik-tok,False,32,m,,
3208,4,facebook,False,37,w,,
3209,4,facebook,True,52,w,9.0,209.91
3210,4,tik-tok,True,18,w,3.0,120.63
3211,4,tik-tok,False,32,m,,
3212,4,facebook,False,44,m,,
3213,4,tik-tok,False,19,w,,
3214,4,tik-tok,True,24,m,6.0,179.04
3215,4,tik-tok,False,18,m,,
3216,4,facebook,False,46,w,,
3217,4,google-ads,False,47,w,,
3218,4,facebook,False,41,w,,
3219,4,google-ads,False,22,w,,
3220,4,facebook,False,59,m,,
3221,4,tik-tok,False,23,m,,
3222,4,facebook,False,39,w,,
3223,4,facebook,True,52,w,9.0,175.47
3224,4,tik-tok,False,30,m,,
3225,4,tik-tok,False,20,m,,
3226,4,facebook,False,59,m,,
3227,4,tik-tok,False,24,m,,
3228,4,facebook,False,57,w,,
3229,4,facebook,False,32,w,,
3230,4,facebook,False,30,m,,
3231,4,facebook,False,31,m,,
3232,4,tik-tok,False,21,w,,
3233,4,tik-tok,True,24,m,1.0,126.97
3234,4,tik-tok,False,18,m,,
3235,4,google-ads,True,24,m,5.0,346.11
3236,4,facebook,True,57,m,3.0,197.21
3237,4,tik-tok,False,32,w,,
3238,4,tik-tok,False,33,m,,
3239,4,google-ads,False,38,w,,
3240,4,google-ads,True,59,m,9.0,284.15
3241,4,facebook,True,42,m,1.0,171.03
3242,4,facebook,True,56,m,9.0,215.36
3243,4,google-ads,True,18,w,9.0,308.77
3244,4,tik-tok,True,30,w,9.0,111.85
3245,4,tik-tok,False,24,m,,
3246,4,google-ads,False,44,m,,
3247,4,facebook,False,36,w,,
3248,4,facebook,True,50,w,6.0,223.71
3249,4,tik-tok,False,22,m,,
3250,4,tik-tok,False,23,m,,
3251,4,tik-tok,False,22,m,,
3252,4,facebook,False,48,w,,
3253,4,google-ads,False,25,m,,
3254,4,tik-tok,False,29,w,,
3255,4,tik-tok,True,28,m,9.0,109.66
3256,4,facebook,False,59,m,,
3257,4,facebook,False,56,m,,
3258,4,facebook,False,52,m,,
3259,4,tik-tok,False,33,w,,
3260,4,facebook,False,48,m,,
3261,4,tik-tok,False,26,w,,
3262,4,google-ads,False,20,w,,
3263,4,tik-tok,False,30,w,,
3264,4,facebook,False,32,w,,
3265,4,tik-tok,False,20,w,,
3266,4,tik-tok,True,19,m,6.0,189.05
3267,4,facebook,False,46,w,,
3268,4,tik-tok,False,32,m,,
3269,4,facebook,False,45,m,,
3270,4,google-ads,False,18,m,,
3271,4,facebook,False,40,m,,
3272,4,google-ads,False,58,w,,
3273,4,facebook,False,59,m,,
3274,4,google-ads,False,24,w,,
3275,4,facebook,False,32,w,,
3276,4,facebook,False,47,w,,
3277,4,google-ads,False,36,w,,
3278,4,facebook,False,42,m,,
3279,4,facebook,False,56,m,,
3280,4,tik-tok,False,27,w,,
3281,4,tik-tok,False,21,m,,
3282,4,facebook,False,46,m,,
3283,4,tik-tok,False,23,m,,
3284,4,facebook,False,43,w,,
3285,4,tik-tok,False,21,m,,
3286,4,tik-tok,True,30,w,3.0,153.98
3287,4,tik-tok,False,19,m,,
3288,4,tik-tok,True,29,m,3.0,180.52
3289,4,facebook,False,36,w,,
3290,4,google-ads,False,25,m,,
3291,4,google-ads,False,23,w,,
3292,4,facebook,False,54,w,,
3293,4,tik-tok,False,28,m,,
3294,4,facebook,False,58,w,,
3295,4,google-ads,False,38,m,,
3296,4,facebook,True,46,w,9.0,216.55
3297,4,facebook,False,54,w,,
3298,4,facebook,False,42,m,,
3299,4,facebook,False,38,m,,
3300,4,facebook,False,34,w,,
3301,4,tik-tok,False,29,m,,
3302,4,facebook,False,43,w,,
3303,4,tik-tok,False,24,m,,
3304,4,google-ads,False,52,w,,
3305,4,google-ads,False,25,w,,
3306,4,google-ads,False,23,m,,
3307,4,facebook,False,39,m,,
3308,4,facebook,False,39,w,,
3309,4,facebook,True,34,w,1.0,184.58
3310,4,google-ads,False,27,m,,
3311,4,facebook,False,34,m,,
3312,4,facebook,True,36,w,6.0,171.79
3313,4,google-ads,False,33,m,,
3314,4,tik-tok,False,32,m,,
3315,4,facebook,True,47,w,6.0,179.59
3316,4,tik-tok,False,19,w,,
3317,4,facebook,False,36,w,,
3318,4,facebook,False,54,w,,
3319,4,facebook,False,40,w,,
3320,4,facebook,False,49,w,,
3321,4,facebook,False,50,m,,
3322,4,tik-tok,False,30,m,,
3323,4,facebook,False,59,w,,
3324,4,facebook,False,38,m,,
3325,4,tik-tok,False,26,m,,
3326,4,facebook,False,38,w,,
3327,4,facebook,False,54,m,,
3328,4,facebook,False,58,w,,
3329,4,tik-tok,False,32,m,,
3330,4,google-ads,False,41,w,,
3331,4,facebook,False,56,w,,
3332,4,facebook,False,55,w,,
3333,4,facebook,True,49,w,3.0,162.03
3334,4,tik-tok,False,24,w,,
3335,4,facebook,False,55,w,,
3336,4,facebook,True,31,w,3.0,213.06
3337,4,facebook,False,53,w,,
3338,4,tik-tok,False,18,w,,
3339,4,facebook,True,34,w,1.0,188.48
3340,4,facebook,False,52,w,,
3341,4,facebook,False,46,w,,
3342,4,tik-tok,False,25,m,,
3343,4,tik-tok,False,28,w,,
3344,4,facebook,True,46,m,1.0,169.16
3345,4,google-ads,False,46,m,,
3346,4,google-ads,False,28,m,,
3347,4,facebook,False,37,w,,
3348,4,facebook,False,51,m,,
3349,4,facebook,False,41,m,,
3350,4,facebook,True,35,w,9.0,153.0
3351,4,tik-tok,False,22,w,,
3352,4,tik-tok,False,34,w,,
3353,4,facebook,False,44,w,,
3354,4,tik-tok,False,30,m,,
3355,4,facebook,False,37,m,,
3356,4,tik-tok,True,31,w,3.0,115.43
3357,4,facebook,False,45,w,,
3358,4,facebook,False,57,w,,
3359,4,tik-tok,False,33,w,,
3360,4,tik-tok,False,22,m,,
3361,4,facebook,False,53,m,,
3362,4,facebook,False,46,w,,
3363,4,facebook,False,59,w,,
3364,4,facebook,False,33,m,,
3365,4,tik-tok,False,23,m,,
3366,4,tik-tok,True,24,w,9.0,102.39
3367,4,tik-tok,False,21,w,,
3368,4,tik-tok,False,22,w,,
3369,4,tik-tok,False,30,m,,
3370,4,facebook,False,57,w,,
3371,4,tik-tok,False,27,w,,
3372,4,facebook,False,33,w,,
3373,4,facebook,False,33,w,,
3374,4,tik-tok,False,22,m,,
3375,4,facebook,False,37,m,,
3376,4,facebook,True,55,m,1.0,173.6
3377,4,tik-tok,False,23,w,,
3378,4,google-ads,False,21,m,,
3379,4,google-ads,False,52,m,,
3380,4,tik-tok,False,24,w,,
3381,4,tik-tok,False,34,m,,
3382,4,facebook,False,49,m,,
3383,4,google-ads,False,20,m,,
3384,4,google-ads,False,38,w,,
3385,4,tik-tok,False,29,m,,
3386,4,facebook,False,41,w,,
3387,4,tik-tok,True,20,w,4.0,109.82
3388,4,facebook,True,44,w,3.0,207.81
3389,4,facebook,False,36,m,,
3390,4,tik-tok,False,26,w,,
3391,4,facebook,False,52,w,,
3392,4,tik-tok,False,19,m,,
3393,4,tik-tok,False,34,m,,
3394,4,facebook,False,55,w,,
3395,4,google-ads,False,20,w,,
3396,4,facebook,False,43,w,,
3397,4,facebook,False,56,w,,
3398,4,facebook,False,49,w,,
3399,4,facebook,False,35,w,,
3400,4,tik-tok,False,34,m,,
3401,4,facebook,False,39,w,,
3402,4,tik-tok,False,24,m,,
3403,4,facebook,False,57,m,,
3404,4,tik-tok,False,33,w,,
3405,4,facebook,False,52,w,,
3406,4,facebook,False,34,m,,
3407,4,facebook,False,53,m,,
3408,4,facebook,False,57,w,,
3409,4,facebook,False,32,m,,
3410,4,tik-tok,False,18,m,,
3411,4,tik-tok,False,21,m,,
3412,4,tik-tok,True,25,w,9.0,134.04
3413,4,tik-tok,True,27,w,9.0,185.71
3414,4,google-ads,False,51,m,,
3415,4,facebook,False,38,w,,
3416,4,tik-tok,True,32,m,5.0,189.77
3417,4,google-ads,False,47,w,,
3418,4,tik-tok,False,18,w,,
3419,4,google-ads,False,19,m,,
3420,4,facebook,False,48,m,,
3421,4,tik-tok,False,23,w,,
3422,4,tik-tok,False,28,w,,
3423,4,google-ads,False,37,w,,
3424,4,facebook,True,34,w,4.0,156.66
3425,4,facebook,False,57,w,,
3426,4,facebook,False,37,w,,
3427,4,facebook,False,57,w,,
3428,4,tik-tok,False,26,w,,
3429,4,tik-tok,False,29,w,,
3430,4,tik-tok,False,25,m,,
3431,4,facebook,False,31,w,,
3432,4,tik-tok,False,19,w,,
3433,4,facebook,False,45,w,,
3434,4,facebook,False,31,w,,
3435,4,tik-tok,True,25,w,2.0,163.72
3436,4,google-ads,False,25,m,,
3437,4,tik-tok,False,18,w,,
3438,4,facebook,True,50,w,4.0,182.99
3439,4,facebook,False,48,m,,
3440,4,facebook,False,45,w,,
3441,4,facebook,False,40,w,,
3442,4,facebook,False,30,m,,
3443,4,facebook,True,56,w,9.0,180.93
3444,4,facebook,False,33,w,,
3445,4,facebook,False,47,w,,
3446,4,facebook,False,59,w,,
3447,4,facebook,False,33,w,,
3448,4,tik-tok,False,27,m,,
3449,4,facebook,True,55,w,1.0,201.84
3450,4,google-ads,True,48,m,1.0,211.83
3451,4,google-ads,True,58,w,4.0,171.88
3452,4,tik-tok,True,25,m,3.0,126.88
3453,4,facebook,False,56,w,,
3454,4,google-ads,False,52,w,,
3455,4,tik-tok,False,20,m,,
3456,4,google-ads,True,57,m,7.0,287.77
3457,4,tik-tok,False,34,m,,
3458,4,facebook,True,54,w,2.0,219.97
3459,4,tik-tok,False,28,m,,
3460,4,tik-tok,False,30,w,,
3461,4,tik-tok,False,23,m,,
3462,4,facebook,True,49,m,7.0,197.0
3463,4,facebook,False,56,m,,
3464,4,google-ads,False,28,w,,
3465,4,google-ads,True,34,w,3.0,221.09
3466,4,tik-tok,False,28,w,,
3467,4,tik-tok,False,24,m,,
3468,4,facebook,False,45,w,,
3469,4,tik-tok,False,33,m,,
3470,4,facebook,False,45,w,,
3471,4,google-ads,False,31,w,,
3472,4,google-ads,False,57,w,,
3473,4,tik-tok,False,20,m,,
3474,4,google-ads,False,49,m,,
3475,4,facebook,True,31,w,5.0,229.32
3476,4,google-ads,False,23,w,,
3477,4,facebook,True,32,w,1.0,200.94
3478,4,facebook,True,52,m,2.0,167.71
3479,4,google-ads,False,45,m,,
3480,4,tik-tok,False,30,m,,
3481,4,tik-tok,False,25,m,,
3482,4,google-ads,False,21,m,,
3483,4,tik-tok,False,21,m,,
3484,4,tik-tok,False,31,w,,
3485,4,facebook,False,49,w,,
3486,4,tik-tok,False,21,w,,
3487,4,facebook,False,48,m,,
3488,4,tik-tok,False,34,m,,
3489,4,tik-tok,False,23,m,,
3490,4,facebook,False,37,w,,
3491,4,google-ads,False,40,w,,
3492,4,google-ads,False,44,m,,
3493,4,facebook,False,42,m,,
3494,4,google-ads,True,23,m,2.0,175.94
3495,4,tik-tok,False,27,m,,
3496,4,facebook,False,49,m,,
3497,4,tik-tok,True,21,m,9.0,159.17
3498,4,facebook,False,59,w,,
3499,4,tik-tok,False,26,w,,
3500,4,facebook,False,43,m,,
3501,4,tik-tok,False,29,m,,
3502,4,tik-tok,False,32,m,,
3503,4,facebook,False,57,m,,
3504,4,facebook,False,30,m,,
3505,4,tik-tok,False,22,w,,
3506,4,facebook,False,35,m,,
3507,4,tik-tok,False,31,m,,
3508,4,google-ads,False,48,m,,
3509,4,facebook,False,54,m,,
3510,4,facebook,False,58,w,,
3511,4,facebook,False,32,w,,
3512,4,google-ads,False,28,m,,
3513,4,facebook,True,57,m,1.0,162.26
3514,4,facebook,False,32,m,,
3515,4,tik-tok,False,26,w,,
3516,4,facebook,False,36,m,,
3517,4,facebook,True,46,w,3.0,173.68
3518,4,facebook,True,46,w,9.0,220.06
3519,4,tik-tok,False,23,w,,
3520,4,facebook,False,39,m,,
3521,4,tik-tok,False,34,w,,
3522,4,tik-tok,False,21,m,,
3523,4,tik-tok,False,34,m,,
3524,4,facebook,True,31,w,4.0,206.48
3525,4,tik-tok,False,21,m,,
3526,4,tik-tok,False,34,w,,
3527,4,facebook,False,58,w,,
3528,4,facebook,False,38,m,,
3529,4,google-ads,False,36,w,,
3530,4,facebook,True,45,w,4.0,157.32
3531,4,facebook,False,53,m,,
3532,4,facebook,False,50,m,,
3533,4,tik-tok,True,28,m,1.0,131.52
3534,4,facebook,False,53,w,,
3535,4,facebook,True,35,w,4.0,217.5
3536,4,facebook,True,39,m,9.0,208.45
3537,4,google-ads,False,19,w,,
3538,4,facebook,False,52,w,,
3539,4,tik-tok,False,31,m,,
3540,4,google-ads,True,34,w,2.0,186.91
3541,4,facebook,False,50,m,,
3542,4,facebook,False,43,w,,
3543,4,tik-tok,False,31,m,,
3544,4,google-ads,False,32,w,,
3545,4,facebook,True,47,w,3.0,198.6
3546,4,facebook,False,46,w,,
3547,4,tik-tok,False,33,w,,
3548,4,google-ads,True,44,m,6.0,255.16
3549,4,facebook,False,46,m,,
3550,4,tik-tok,False,20,m,,
3551,4,tik-tok,True,27,m,9.0,149.46
3552,4,tik-tok,False,26,w,,
3553,4,tik-tok,False,25,m,,
3554,4,google-ads,False,37,w,,
3555,4,google-ads,False,32,w,,
3556,4,tik-tok,True,31,w,9.0,126.0
3557,4,facebook,True,51,m,1.0,227.4
3558,4,tik-tok,False,34,m,,
3559,4,facebook,False,39,m,,
3560,4,tik-tok,False,27,m,,
3561,4,google-ads,True,36,w,9.0,319.28
3562,4,facebook,True,31,w,1.0,167.96
3563,4,facebook,False,47,w,,
3564,4,facebook,False,36,w,,
3565,4,facebook,False,30,w,,
3566,4,tik-tok,False,25,w,,
3567,4,facebook,False,49,w,,
3568,4,tik-tok,False,30,w,,
3569,4,google-ads,False,44,m,,
3570,4,tik-tok,False,18,m,,
3571,4,facebook,True,32,m,1.0,192.43
3572,4,tik-tok,False,21,w,,
3573,4,tik-tok,False,21,m,,
3574,4,tik-tok,False,30,m,,
3575,4,google-ads,True,51,m,3.0,203.46
3576,4,tik-tok,False,27,w,,
3577,4,google-ads,False,29,w,,
3578,4,facebook,False,53,m,,
3579,4,facebook,False,49,m,,
3580,4,tik-tok,True,34,w,5.0,128.72
3581,4,facebook,False,59,w,,
3582,4,tik-tok,True,19,w,2.0,155.28
3583,4,facebook,False,56,w,,
3584,4,facebook,False,36,w,,
3585,4,google-ads,False,58,m,,
3586,4,facebook,False,56,w,,
3587,4,tik-tok,True,26,m,3.0,155.85
3588,4,facebook,False,50,w,,
3589,4,facebook,True,42,w,9.0,200.43
3590,4,facebook,True,55,m,3.0,173.23
3591,4,facebook,False,31,w,,
3592,4,tik-tok,False,34,w,,
3593,4,google-ads,True,55,m,9.0,162.74
3594,4,tik-tok,False,32,m,,
3595,4,facebook,False,31,w,,
3596,4,tik-tok,False,18,w,,
3597,4,facebook,True,41,w,5.0,171.34
3598,4,facebook,False,36,m,,
3599,4,google-ads,False,28,m,,
3600,4,google-ads,False,39,w,,
3601,4,google-ads,False,26,m,,
3602,4,tik-tok,False,31,m,,
3603,4,facebook,True,53,w,3.0,188.42
3604,4,tik-tok,True,32,w,4.0,174.66
3605,4,tik-tok,True,22,w,2.0,154.48
3606,4,google-ads,False,28,m,,
3607,4,facebook,False,40,m,,
3608,4,google-ads,False,47,w,,
3609,4,facebook,False,55,m,,
3610,4,google-ads,False,53,w,,
3611,4,facebook,True,58,w,6.0,196.12
3612,4,tik-tok,False,22,m,,
3613,4,tik-tok,False,19,m,,
3614,4,facebook,False,38,w,,
3615,4,tik-tok,True,30,m,2.0,102.69
3616,4,tik-tok,False,28,m,,
3617,4,facebook,False,49,m,,
3618,4,google-ads,False,19,w,,
3619,4,google-ads,False,22,w,,
3620,4,facebook,False,50,w,,
3621,4,facebook,False,37,w,,
3622,4,facebook,False,58,m,,
3623,4,facebook,True,43,m,4.0,234.85
3624,4,tik-tok,True,19,m,4.0,129.73
3625,4,facebook,False,42,m,,
3626,4,facebook,False,55,w,,
3627,4,facebook,False,34,m,,
3628,4,tik-tok,False,23,w,,
3629,4,google-ads,False,40,m,,
3630,4,google-ads,True,19,m,8.0,207.7
3631,4,tik-tok,False,24,m,,
3632,4,tik-tok,False,32,w,,
3633,4,facebook,True,41,m,4.0,182.91
3634,4,facebook,False,55,m,,
3635,4,google-ads,False,21,m,,
3636,4,facebook,True,45,m,9.0,207.87
3637,4,facebook,True,48,m,1.0,218.4
3638,4,facebook,False,51,m,,
3639,4,facebook,False,56,m,,
3640,4,facebook,False,56,w,,
3641,4,facebook,False,50,w,,
3642,4,facebook,False,59,w,,
3643,4,google-ads,False,47,m,,
3644,4,google-ads,False,41,m,,
3645,4,facebook,True,55,m,2.0,152.94
3646,4,google-ads,False,31,w,,
3647,4,tik-tok,False,34,m,,
3648,4,tik-tok,False,28,w,,
3649,4,tik-tok,True,23,w,4.0,177.5
3650,4,google-ads,False,55,w,,
3651,4,tik-tok,True,25,w,9.0,191.11
3652,4,tik-tok,False,21,m,,
3653,4,facebook,True,59,w,1.0,184.84
3654,4,google-ads,False,31,w,,
3655,4,tik-tok,False,26,m,,
3656,4,facebook,False,51,m,,
3657,4,facebook,False,47,w,,
3658,4,tik-tok,False,26,w,,
3659,4,google-ads,False,42,m,,
3660,4,facebook,False,54,w,,
3661,4,google-ads,False,34,m,,
3662,4,facebook,False,47,w,,
3663,4,tik-tok,False,19,m,,
3664,4,google-ads,False,19,w,,
3665,4,google-ads,False,26,w,,
3666,4,tik-tok,False,23,m,,
3667,4,tik-tok,True,23,m,9.0,184.1
3668,4,google-ads,False,28,w,,
3669,4,facebook,False,52,m,,
3670,4,tik-tok,False,21,w,,
3671,4,facebook,False,46,w,,
3672,4,tik-tok,True,22,m,9.0,160.66
3673,4,tik-tok,False,23,w,,
3674,4,facebook,False,43,w,,
3675,4,facebook,False,32,m,,
3676,4,facebook,False,44,w,,
3677,4,tik-tok,True,21,m,3.0,152.41
3678,4,tik-tok,True,32,m,3.0,184.02
3679,4,tik-tok,True,28,m,7.0,195.25
3680,4,facebook,False,32,w,,
3681,4,tik-tok,False,30,m,,
3682,4,facebook,False,34,w,,
3683,4,facebook,False,56,w,,
3684,4,facebook,True,32,m,2.0,242.4
3685,4,facebook,False,35,m,,
3686,4,facebook,False,44,w,,
3687,4,facebook,False,32,m,,
3688,4,tik-tok,False,23,m,,
3689,4,tik-tok,False,26,m,,
3690,4,facebook,False,57,m,,
3691,4,google-ads,False,38,w,,
3692,4,google-ads,False,36,m,,
3693,4,google-ads,False,33,w,,
3694,4,facebook,False,38,m,,
3695,4,google-ads,True,54,m,5.0,229.41
3696,4,facebook,False,45,m,,
3697,4,facebook,False,35,w,,
3698,4,facebook,False,35,w,,
3699,4,tik-tok,False,21,m,,
3700,4,google-ads,False,31,w,,
3701,4,tik-tok,True,18,m,2.0,121.13
3702,4,tik-tok,True,23,w,4.0,196.36
3703,4,facebook,False,58,m,,
3704,4,tik-tok,False,30,m,,
3705,4,facebook,True,58,m,7.0,228.29
3706,4,tik-tok,False,32,w,,
3707,4,google-ads,False,18,w,,
3708,4,facebook,False,50,m,,
3709,4,facebook,False,32,w,,
3710,4,tik-tok,False,18,m,,
3711,4,facebook,True,56,m,7.0,213.24
3712,4,facebook,False,30,m,,
3713,4,facebook,False,32,w,,
3714,4,facebook,True,43,w,1.0,155.76
3715,4,facebook,False,50,w,,
3716,4,tik-tok,False,18,w,,
3717,4,google-ads,False,41,w,,
3718,4,tik-tok,False,18,m,,
3719,4,tik-tok,False,18,m,,
3720,4,google-ads,True,29,w,2.0,340.95
3721,4,facebook,False,45,m,,
3722,4,tik-tok,False,32,w,,
3723,4,facebook,False,30,m,,
3724,4,facebook,False,34,w,,
3725,4,google-ads,False,59,m,,
3726,4,tik-tok,True,24,m,2.0,188.44
3727,4,tik-tok,False,23,w,,
3728,4,tik-tok,True,22,w,9.0,153.1
3729,4,facebook,False,47,m,,
3730,4,tik-tok,True,23,m,9.0,159.42
3731,4,facebook,False,48,m,,
3732,4,google-ads,True,41,m,2.0,333.01
3733,4,google-ads,False,39,m,,
3734,4,google-ads,False,29,w,,
3735,4,facebook,False,39,m,,
3736,4,facebook,False,55,w,,
3737,4,tik-tok,False,23,m,,
3738,4,tik-tok,False,23,w,,
3739,4,tik-tok,False,34,w,,
3740,4,google-ads,False,51,m,,
3741,4,google-ads,False,30,m,,
3742,4,tik-tok,False,20,w,,
3743,4,facebook,False,34,w,,
3744,4,google-ads,False,49,w,,
3745,4,tik-tok,False,27,m,,
3746,4,facebook,False,56,m,,
3747,4,facebook,False,30,w,,
3748,4,facebook,False,57,w,,
3749,4,google-ads,False,59,w,,
3750,4,facebook,False,36,m,,
3751,4,google-ads,False,26,w,,
3752,4,tik-tok,True,22,m,9.0,138.71
3753,4,facebook,True,53,m,9.0,172.4
3754,4,facebook,False,53,w,,
3755,4,google-ads,False,26,m,,
